name,mz,rt,Annotation.type,annotated.from.ID,annotated.from.peak,ID,compound.name,isotope,adduct,Formula,score,peak.group,confidence
M969T928_1,968.71468,928.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M969T51,968.7566,50.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M969T710,968.76511,710.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M969T608,968.82849,607.5035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M969T988_1,968.82885,988.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M969T709,968.8514,709.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M969T988_2,968.99696,988.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M969T607,969.16239,607.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M969T928_2,969.21295,928.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M970T359,969.57286,359.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M970T661,969.60635,661.1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M970T197,969.60947,197.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M970T56,969.60714,55.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M970T929,969.71287,928.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M970T50,969.76198,50.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M970T973,970.28869,973.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M971T359,970.57541,358.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M971T661,970.5884,661.0615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M971T199,970.61202,199.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M971T55,970.6106,54.8915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M971T51,970.77085,50.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M971T778_1,970.76568,777.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M971T546_1,970.79359,546.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M971T777,971.01719,777.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M971T546_2,971.12923,546.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M971T974_1,971.21032,974.0645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M971T778_2,971.26741,777.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M971T974_2,971.29096,973.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M971T546_3,971.46068,546.3055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T778_1,971.51816,777.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T359,971.57847,358.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T661,971.58517,661.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T53_1,971.69916,53.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T778_2,971.76902,777.6995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T51,971.77529,50.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T546_1,971.79529,546.1555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T778_3,972.01905,777.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T54,972.12022,54.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T546_2,972.12651,546.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T973,972.21325,973.2585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T778_4,972.27297,777.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T1071,972.36424,1071.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T53_2,972.3726,53.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M972T546_3,972.4577,546.2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M973T778,972.52029,777.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M973T660,972.56732,660.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M973T360,972.57793,359.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M973T54,972.7086,53.8165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M973T331,972.72041,330.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M973T51,972.78572,50.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M973T546_1,972.78873,546.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M973T546_2,973.11784,546.1155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M973T57,973.13009,56.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M973T936,973.29551,935.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M973T854,973.3126,853.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M973T992,973.31304,992.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T949_1,973.50443,949.0975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T353,973.61252,353.2495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T57,973.6327,56.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T52,973.72296,52.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T51,973.79065,50.7115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T936_1,973.79728,935.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T723_1,973.82915,722.8705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T949_2,974.00807,949.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T723_2,974.16174,723.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T929,974.21863,929.1785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T936_2,974.29757,935.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T854,974.3151,853.7595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T1031,974.34372,1031.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T481,974.37339,480.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M974T723_3,974.49629,722.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T949,974.50799,948.8605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T661,974.55519,661.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T352,974.61821,352.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T80,974.65144,80.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T929,974.72043,928.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T52,974.72993,52.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T936_1,974.79912,935.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T51,974.80265,50.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T645_1,974.80164,645.2145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T722,974.8302,722.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T1032,974.84638,1031.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T645_2,975.05175,645.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T818,975.06485,818.1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T875,975.13794,875.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T607_1,975.15278,606.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T936_2,975.29917,936.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T645_3,975.30283,645.4865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T958,975.33968,957.8605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T481,975.37745,480.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T607_2,975.48709,606.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M975T736,975.49059,735.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T645_1,975.55476,645.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T360,975.56172,360.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T818_1,975.56577,818.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T354,975.62849,353.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T79,975.65781,79.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T53,975.73462,53.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T936,975.79879,935.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T51,975.80907,50.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T645_2,975.80347,645.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T607_1,975.82164,606.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T735,975.82107,735.1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T778,975.96471,777.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T818_2,976.06645,818.2995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T607_2,976.15431,606.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T777,976.26257,777.2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T958,976.34332,957.6865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M976T480,976.38141,480.4085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M977T777_1,976.51159,776.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M977T667,976.51535,667.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M977T653,976.51618,653.1135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M977T643,976.60075,643.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M977T353,976.63095,352.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M977T53,976.745,53.1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M977T777_2,976.76231,776.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M977T51,976.81774,50.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M977T777_3,977.01313,776.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M977T546,977.13509,546.2325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M977T777_4,977.26405,777.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M978T777,977.51539,777.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M978T360,977.57699,359.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M978T353,977.64382,353.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M978T53,977.65864,53.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M978T52,977.7487,52.3565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M978T51,977.81879,50.8485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M978T809,977.84178,808.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M978T859_1,978.10854,858.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M978T808,978.17873,808.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M978T838,978.20166,838.3915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M978T859_2,978.31029,859.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M978T983,978.33946,983.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M979T660,978.51392,659.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M979T808,978.51364,807.9355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M979T360,978.57887,360.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M979T318,978.58958,318.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M979T353,978.64689,352.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M979T53,978.75665,53.0705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M979T51,978.83198,51.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M979T941,979.15985,941.0405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M979T839,979.18566,839.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M979T928,979.20431,927.871,metAnnotation,C05994,M243T606,C07303,4-Hydroxy-3-methoxyphenyl-beta-hydroxypropanoyl-CoA,[M],M+NH4,C31H46N7O20P3S,0.629841247442269,C07303_1,grade3
M979T983,979.34053,982.6465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M980T356,979.5654,355.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M980T360,979.59443,359.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M980T321,979.59456,320.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M980T929,979.70454,928.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M980T52,979.75785,52.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M980T50,979.83744,50.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M980T287,980.06906,287.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M980T51,980.26535,51.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M980T957,980.29437,956.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M981T71,980.57715,70.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M981T360,980.59544,359.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M981T321,980.59762,321.1425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M981T777_1,980.75571,776.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M981T52,980.7746,52.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M981T777_2,981.00788,776.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M981T50,981.26736,50.2605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M982T57,981.55244,56.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M982T358,981.58132,358.4255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M982T638_1,981.77072,638.0735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M982T53,981.77727,52.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M982T638_2,982.01838,637.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M982T287,982.06754,287.2665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M982T51,982.26467,50.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M982T1036,982.32701,1035.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M983T360,982.58312,360.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M983T53_1,982.61538,53.1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M983T76,982.67705,75.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M983T53_2,982.73145,53.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M983T53_3,982.79155,52.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M983T1024_1,982.84062,1024.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M983T51,983.26321,50.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M983T984,983.29411,983.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M983T1024_2,983.34228,1024.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M983T641,983.37588,641.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M984T358,983.59564,357.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M984T195,983.7276,195.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M984T1024,983.8441,1024.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M985T612_1,984.54072,612.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M985T359,984.59751,358.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M985T54_1,984.73132,53.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M985T54_2,984.74169,54.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M985T612_2,984.79025,611.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M985T647,984.79141,646.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M985T612_3,985.04145,612.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M985T646,985.0425,646.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M985T612_4,985.29443,611.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M986T72,985.54741,72.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M986T359,985.60641,358.7565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M986T53_1,985.73497,53.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M986T196,985.74479,195.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M986T53_2,985.81116,52.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M987T359,986.59834,359.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M987T55,986.75022,55.2905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M987T52,986.80537,52.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M987T974,987.20807,973.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M988T942,987.52358,942.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M988T359,987.60179,359.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M988T352,987.62791,351.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M988T612,987.64526,612.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M988T54,987.74697,54.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M988T196,987.75692,196.1055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M988T737_1,987.98096,736.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M988T555,988.1506,554.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M988T737_2,988.48046,736.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M989T351,988.63039,351.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M989T52,988.6457,52.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M989T314,988.66254,314.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M989T56,988.76174,55.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M989T722,988.81631,722.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M989T737,988.98134,737.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M989T956,989.30834,955.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M989T592,989.42267,592.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M990T661,989.56843,661.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M990T353,989.64456,352.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M990T52,989.64854,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M990T55,989.75863,54.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M990T1025,989.82483,1025.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M990T956,990.3112,955.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M990T992,990.3396,991.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M990T854,990.33933,853.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M990T937,990.3383,937.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M990T1035,990.34058,1034.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T661,990.5651,660.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T361,990.59122,361.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T353,990.64783,353.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T51,990.65148,51.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T865,990.7365,864.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T710_1,990.74809,710.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T55,990.76826,54.5215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T1036_1,990.83412,1035.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T710_2,990.83282,709.8155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T641,991.25817,640.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T993,991.32601,992.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T854,991.32568,853.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T1036_2,991.33537,1036.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T938,991.33841,937.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M991T813,991.45753,813.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M992T641,991.50462,640.7335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M992T363,991.55524,363.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M992T352,991.66193,352.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M992T54,991.76853,54.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M992T1035,991.83709,1035.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M992T993,992.32882,992.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M992T854,992.32841,853.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M993T763,992.55025,763.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M993T362,992.55732,362.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M993T53,992.61747,52.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M993T352,992.66416,352.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M993T51,992.75743,50.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M993T868,993.21288,868.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M993T993,993.33016,992.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M993T854,993.32991,854.0875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T788,993.51651,787.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T763,993.55345,763.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T361,993.57131,360.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T52,993.60657,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T81,993.6594,81.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T352,993.66705,352.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T51,993.76229,50.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T1036,993.81253,1035.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T50_1,993.9463,49.8195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T868,994.21629,868.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T50_2,994.27957,50.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T296,994.29828,296.3835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T993,994.33165,992.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T854,994.33242,853.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M994T810,994.36489,810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M995T360,994.57392,360.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M995T352,994.66905,352.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M995T79,994.67525,78.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M995T51,994.76931,50.9485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M995T50,994.94709,50.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M995T868,995.21436,868.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M995T819,995.23887,818.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M995T854,995.29533,854.0395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M995T937,995.29433,937.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M995T993,995.33174,992.7925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M996T359,995.58857,359.2485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M996T353,995.67145,352.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M996T930,995.74573,930.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M996T51,995.77505,51.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M996T295,996.09611,294.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M996T705,996.14495,705.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M996T966_1,996.15598,966.4395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M996T868,996.21634,868.1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M996T481,996.3547,480.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M996T966_2,996.48911,965.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
